ZIPCODE,Avg Gross Income,Lat,Long,JSON-style lat/lon/money
61849,50999,40.028716,-87.9576,"40.028716, -87.9576, 50999"
61850,10656,39.92804,-87.73629,"39.92804, -87.73629, 10656"
61851,11344,39.950391,-88.43939,"39.950391, -88.43939, 11344"
61852,5057,39.901988,-88.07537,"39.901988, -88.07537, 5057"
61853,422609,40.205916,-88.40295,"40.205916, -88.40295, 422609"
61854,39060,40.213607,-88.5296,"40.213607, -88.5296, 39060"
61856,243224,40.0334,-88.57375,"40.0334, -88.57375, 243224"
61858,71985,40.121098,-87.74657,"40.121098, -87.74657, 71985"
61859,32275,40.149486,-87.96347,"40.149486, -87.96347, 32275"
61862,12400,40.296282,-87.95553,"40.296282, -87.95553, 12400"
61863,22499,39.907919,-88.27977,"39.907919, -88.27977, 22499"
61864,53670,39.989282,-88.15174,"39.989282, -88.15174, 53670"
61865,34307,40.306774,-87.80716,"40.306774, -87.80716, 34307"
61866,244067,40.307065,-88.15575,"40.307065, -88.15575, 244067"
61870,22703,39.90241,-87.62722,"39.90241, -87.62722, 22703"
61872,19519,39.945328,-88.36389,"39.945328, -88.36389, 19519"
61873,173068,40.124202,-88.03401,"40.124202, -88.03401, 173068"
61874,199938,40.061694,-88.25023,"40.061694, -88.25023, 199938"
61875,24974,40.107548,-88.42487,"40.107548, -88.42487, 24974"
61876,22804,39.907331,-87.82587,"39.907331, -87.82587, 22804"
61877,44936,40.004053,-88.07693,"40.004053, -88.07693, 44936"
61878,35289,40.243692,-88.17296,"40.243692, -88.17296, 35289"
61880,105397,39.981936,-88.2532,"39.981936, -88.2532, 105397"
61882,17988,40.119483,-88.75367,"40.119483, -88.75367, 17988"
61883,83489,40.040115,-87.63685,"40.040115, -87.63685, 83489"
61884,47511,40.10311,-88.49744,"40.10311, -88.49744, 47511"
61910,88061,39.676634,-88.30284,"39.676634, -88.30284, 88061"
61911,94476,39.704391,-88.45985,"39.704391, -88.45985, 94476"
61912,28148,39.529566,-88.03349,"39.529566, -88.03349, 28148"
61913,35310,39.809929,-88.45309,"39.809929, -88.45309, 35310"
61914,41553,39.639487,-88.74383,"39.639487, -88.74383, 41553"
61917,10864,39.706131,-87.91691,"39.706131, -87.91691, 10864"
61919,21257,39.783794,-88.13861,"39.783794, -88.13861, 21257"
61920,389816,39.496547,-88.17348,"39.496547, -88.17348, 389816"
61924,51067,39.786334,-87.66325,"39.786334, -87.66325, 51067"
61925,27588,39.719012,-88.82227,"39.719012, -88.82227, 27588"
61928,15135,39.45274,-88.5144,"39.45274, -88.5144, 15135"
61929,17254,39.806718,-88.6087,"39.806718, -88.6087, 17254"
61930,10153,39.685822,-88.11971,"39.685822, -88.11971, 10153"
61931,22599,39.59477,-88.34792,"39.59477, -88.34792, 22599"
61932,10507,39.797661,-87.87017,"39.797661, -87.87017, 10507"
61933,21680,39.556054,-87.92289,"39.556054, -87.92289, 21680"
61937,40145,39.724744,-88.62995,"39.724744, -88.62995, 40145"
61938,478664,39.474889,-88.37421,"39.474889, -88.37421, 478664"
61940,4356,39.805101,-87.81014,"39.805101, -87.81014, 4356"
61942,26999,39.802798,-87.99744,"39.802798, -87.99744, 26999"
61943,35674,39.655063,-88.01806,"39.655063, -88.01806, 35674"
61944,253487,39.608494,-87.69958,"39.608494, -87.69958, 253487"
61951,212921,39.582494,-88.6021,"39.582494, -88.6021, 212921"
61953,151294,39.793493,-88.29184,"39.793493, -88.29184, 151294"
61956,57890,39.858506,-88.15018,"39.858506, -88.15018, 57890"
61957,36593,39.434148,-88.60033,"39.434148, -88.60033, 36593"
62001,51966,38.884434,-89.74886,"38.884434, -89.74886, 51966"
62002,674426,38.906065,-90.15909,"38.906065, -90.15909, 674426"
62006,12693,39.079147,-90.67372,"39.079147, -90.67372, 12693"
62009,32279,39.092526,-89.8029,"39.092526, -89.8029, 32279"
62010,272357,38.912297,-90.043,"38.912297, -90.043, 272357"
62011,4275,39.11204,-89.2134,"39.11204, -89.2134, 4275"
62012,168379,39.038752,-90.13819,"39.038752, -90.13819, 168379"
62013,11240,38.968323,-90.58121,"38.968323, -90.58121, 11240"
62014,84080,39.039382,-89.94935,"39.039382, -89.94935, 84080"
62015,11858,39.212833,-89.55969,"39.212833, -89.55969, 11858"
62016,80036,39.301561,-90.41674,"39.301561, -90.41674, 80036"
62017,21078,39.081889,-89.37787,"39.081889, -89.37787, 21078"
62018,48967,38.905998,-90.08306,"38.905998, -90.08306, 48967"
62019,9728,39.017877,-89.46415,"39.017877, -89.46415, 9728"
62021,32039,38.976011,-89.97461,"38.976011, -89.97461, 32039"
62022,29910,38.997296,-90.3405,"38.997296, -90.3405, 29910"
62024,189279,38.868136,-90.08023,"38.868136, -90.08023, 189279"
62025,1088387,38.819297,-89.9551,"38.819297, -89.9551, 1088387"
62027,9140,39.241734,-90.54614,"39.241734, -90.54614, 9140"
62028,24106,38.958848,-90.35383,"38.958848, -90.35383, 24106"
62031,19815,39.103735,-90.54252,"39.103735, -90.54252, 19815"
62032,14980,39.114972,-89.28092,"39.114972, -89.28092, 14980"
62033,92261,39.127717,-89.8288,"39.127717, -89.8288, 92261"
62034,453591,38.75592,-89.97442,"38.75592, -89.97442, 453591"
62035,454004,38.947841,-90.2216,"38.947841, -90.2216, 454004"
62036,17332,38.91384,-90.57421,"38.91384, -90.57421, 17332"
62037,53294,38.985138,-90.44563,"38.985138, -90.44563, 53294"
62040,811965,38.720938,-90.11431,"38.720938, -90.11431, 811965"
62044,41412,39.362285,-90.22147,"39.362285, -90.22147, 41412"
62045,9166,39.236358,-90.71359,"39.236358, -90.71359, 9166"
62047,33812,39.128014,-90.6159,"39.128014, -90.6159, 33812"
62048,25236,38.833898,-90.09533,"38.833898, -90.09533, 25236"
62049,154673,39.146809,-89.48442,"39.146809, -89.48442, 154673"
62050,6964,39.430595,-90.54502,"39.430595, -90.54502, 6964"
62051,16676,39.205747,-89.40909,"39.205747, -89.40909, 16676"
62052,270201,39.114762,-90.32442,"39.114762, -90.32442, 270201"
62053,12539,39.322422,-90.64246,"39.322422, -90.64246, 12539"
62054,14359,39.192501,-90.34541,"39.192501, -90.34541, 14359"
62056,189393,39.179875,-89.65721,"39.179875, -89.65721, 189393"
62060,52064,38.6807,-90.15411,"38.6807, -90.15411, 52064"
62061,47493,38.78956,-89.77538,"38.78956, -89.77538, 47493"
62062,285745,38.726548,-89.9572,"38.726548, -89.9572, 285745"
62063,25471,39.188838,-90.14654,"39.188838, -90.14654, 25471"
62067,72146,38.91973,-90.01241,"38.91973, -90.01241, 72146"
62069,68308,39.077557,-89.73423,"39.077557, -89.73423, 68308"
62074,25753,38.964162,-89.68226,"38.964162, -89.68226, 25753"
62075,67044,39.299771,-89.2864,"39.299771, -89.2864, 67044"
62079,7258,39.115848,-90.13336,"39.115848, -90.13336, 7258"
62080,43512,39.136284,-89.10348,"39.136284, -89.10348, 43512"
62081,6907,39.261499,-90.23039,"39.261499, -90.23039, 6907"
62082,47563,39.481469,-90.33999,"39.481469, -90.33999, 47563"
62083,6165,39.354674,-89.19993,"39.354674, -89.19993, 6165"
62084,30642,38.8494,-90.08536,"38.8494, -90.08536, 30642"
62086,24912,38.996375,-89.57044,"38.996375, -89.57044, 24912"
62087,27425,38.828347,-90.05894,"38.828347, -90.05894, 27425"
62088,157856,39.011612,-89.78855,"39.011612, -89.78855, 157856"
62090,11347,38.67065,-90.17052,"38.67065, -90.17052, 11347"
62091,8363,39.053344,-89.59324,"39.053344, -89.59324, 8363"
62092,45658,39.433041,-90.40655,"39.433041, -90.40655, 45658"
62094,19956,39.249272,-89.35236,"39.249272, -89.35236, 19956"
62095,214038,38.860447,-90.09418,"38.860447, -90.09418, 214038"
62097,77179,38.932347,-89.84608,"38.932347, -89.84608, 77179"
62201,52004,38.62855,-90.14609,"38.62855, -90.14609, 52004"
62203,95836,38.598175,-90.07575,"38.598175, -90.07575, 95836"
62204,56460,38.631383,-90.10008,"38.631383, -90.10008, 56460"
62205,92711,38.6151,-90.12675,"38.6151, -90.12675, 92711"
62206,174879,38.564451,-90.1628,"38.564451, -90.1628, 174879"
62207,74905,38.59035,-90.13276,"38.59035, -90.13276, 74905"
62208,450924,38.596199,-90.00227,"38.596199, -90.00227, 450924"
62214,30837,38.377193,-89.55998,"38.377193, -89.55998, 30837"
62215,48622,38.517125,-89.60258,"38.517125, -89.60258, 48622"
62216,74163,38.607817,-89.60516,"38.607817, -89.60516, 74163"
62217,16552,38.178395,-89.84183,"38.178395, -89.84183, 16552"
62218,42096,38.535097,-89.46426,"38.535097, -89.46426, 42096"
62220,444773,38.50046,-89.97654,"38.50046, -89.97654, 444773"
62221,750136,38.532311,-89.93996,"38.532311, -89.93996, 750136"
62223,530828,38.55615,-90.05078,"38.55615, -90.05078, 530828"
62225,88436,38.544298,-89.85054,"38.544298, -89.85054, 88436"
62226,759010,38.53895,-90.00104,"38.53895, -90.00104, 759010"
62230,172802,38.620018,-89.5305,"38.620018, -89.5305, 172802"
62231,170574,38.623384,-89.36368,"38.623384, -89.36368, 170574"
62232,155834,38.636749,-90.01763,"38.636749, -90.01763, 155834"
62233,138652,37.921816,-89.82842,"37.921816, -89.82842, 138652"
62234,776298,38.679282,-89.99407,"38.679282, -89.99407, 776298"
62236,464181,38.442906,-90.20775,"38.442906, -90.20775, 464181"
62237,51879,38.188624,-89.59789,"38.188624, -89.59789, 51879"
62238,12653,38.034281,-89.54537,"38.034281, -89.54537, 12653"
62239,94245,38.526792,-90.19253,"38.526792, -90.19253, 94245"
62240,32896,38.535325,-90.21617,"38.535325, -90.21617, 32896"
62241,23625,38.011729,-89.89007,"38.011729, -89.89007, 23625"
62242,33376,38.092615,-89.93485,"38.092615, -89.93485, 33376"
62243,175284,38.425949,-89.90389,"38.425949, -89.90389, 175284"
62244,30482,38.200113,-90.2272,"38.200113, -90.2272, 30482"
62245,48087,38.554515,-89.5631,"38.554515, -89.5631, 48087"
62246,182303,38.889355,-89.40987,"38.889355, -89.40987, 182303"
62249,487281,38.752017,-89.67478,"38.752017, -89.67478, 487281"
62250,11262,38.540238,-89.26294,"38.540238, -89.26294, 11262"
62253,11836,38.761214,-89.29128,"38.761214, -89.29128, 11836"
62254,138844,38.601648,-89.81317,"38.601648, -89.81317, 138844"
62255,21286,38.303147,-89.79161,"38.303147, -89.79161, 21286"
62257,66840,38.260108,-89.73627,"38.260108, -89.73627, 66840"
62258,243858,38.481674,-89.79432,"38.481674, -89.79432, 243858"
62260,233525,38.463718,-90.09831,"38.463718, -90.09831, 233525"
62262,33049,38.931719,-89.27132,"38.931719, -89.27132, 33049"
62263,141852,38.346578,-89.38453,"38.346578, -89.38453, 141852"
62264,83787,38.318253,-89.88852,"38.318253, -89.88852, 83787"
62265,107130,38.520285,-89.6807,"38.520285, -89.6807, 107130"
62268,16935,38.271313,-89.51773,"38.271313, -89.51773, 16935"
62269,1034111,38.589849,-89.91207,"38.589849, -89.91207, 1034111"
62271,57350,38.439574,-89.5286,"38.439574, -89.5286, 57350"
62272,26873,38.006386,-89.61645,"38.006386, -89.61645, 26873"
62274,125016,38.078231,-89.38796,"38.078231, -89.38796, 125016"
62275,77881,38.812744,-89.54888,"38.812744, -89.54888, 77881"
62277,27904,38.095119,-90.09885,"38.095119, -90.09885, 27904"
62278,180334,38.214515,-89.98785,"38.214515, -89.98785, 180334"
62280,8923,37.845454,-89.66878,"37.845454, -89.66878, 8923"
62281,76018,38.706847,-89.77739,"38.706847, -89.77739, 76018"
62284,11592,38.887748,-89.32248,"38.887748, -89.32248, 11592"
62285,150989,38.399148,-89.99604,"38.399148, -89.99604, 150989"
62286,117324,38.122112,-89.71168,"38.122112, -89.71168, 117324"
62288,66658,38.002188,-89.66723,"38.002188, -89.66723, 66658"
62293,135933,38.611798,-89.67691,"38.611798, -89.67691, 135933"
62294,404544,38.725498,-89.88891,"38.725498, -89.88891, 404544"
62295,36813,38.299904,-90.30833,"38.299904, -90.30833, 36813"
62297,8099,38.049616,-89.80775,"38.049616, -89.80775, 8099"
62298,518718,38.325969,-90.14606,"38.325969, -90.14606, 518718"
62301,618712,39.929597,-91.37415,"39.929597, -91.37415, 618712"
62305,556426,39.96008,-91.302633,"39.96008, -91.302633, 556426"
62311,16709,40.223837,-90.93288,"40.223837, -90.93288, 16709"
62312,39235,39.704649,-91.0368,"39.704649, -91.0368, 39235"
62313,8101,40.319528,-91.20483,"40.319528, -91.20483, 8101"
62314,9761,39.756139,-90.89509,"39.756139, -90.89509, 9761"
62316,11770,40.232385,-91.05746,"40.232385, -91.05746, 11770"
62320,46630,40.020397,-91.07407,"40.020397, -91.07407, 46630"
62321,88385,40.414128,-91.11577,"40.414128, -91.11577, 88385"
62323,5404,39.817702,-90.66923,"39.817702, -90.66923, 5404"
62324,22477,39.988988,-90.94976,"39.988988, -90.94976, 22477"
62325,7070,40.034398,-91.16278,"40.034398, -91.16278, 7070"
62326,48205,40.421857,-90.80333,"40.421857, -90.80333, 48205"
62330,34879,40.630407,-91.15278,"40.630407, -91.15278, 34879"
62338,35146,39.98152,-91.25754,"39.98152, -91.25754, 35146"
62339,17503,40.112726,-91.02632,"40.112726, -91.02632, 17503"
62340,31291,39.71345,-90.72045,"39.71345, -90.72045, 31291"
62341,75045,40.402015,-91.33182,"40.402015, -91.33182, 75045"
62343,14497,39.709855,-91.22914,"39.709855, -91.22914, 14497"
62345,6819,39.700245,-91.14564,"39.700245, -91.14564, 6819"
62346,4229,40.151799,-90.95426,"40.151799, -90.95426, 4229"
62347,48664,39.876235,-91.1106,"39.876235, -91.1106, 48664"
62349,12541,40.160393,-91.20372,"40.160393, -91.20372, 12541"
62351,39227,40.094396,-91.26558,"40.094396, -91.26558, 39227"
62353,88144,39.983824,-90.74134,"39.983824, -90.74134, 88144"
62354,32404,40.531825,-91.36598,"40.531825, -91.36598, 32404"
62355,11914,39.440654,-90.77809,"39.440654, -90.77809, 11914"
62356,10477,39.599949,-91.09115,"39.599949, -91.09115, 10477"
62357,3712,39.696523,-90.84253,"39.696523, -90.84253, 3712"
62358,13084,40.587769,-91.26301,"40.587769, -91.26301, 13084"
62360,35186,39.813094,-91.25561,"39.813094, -91.25561, 35186"
62361,7547,39.469982,-90.63108,"39.469982, -90.63108, 7547"
62363,117613,39.606349,-90.78642,"39.606349, -90.78642, 117613"
62365,10926,39.795818,-91.16751,"39.795818, -91.16751, 10926"
62366,26229,39.450931,-90.87779,"39.450931, -90.87779, 26229"
62367,18316,40.304799,-90.88699,"40.304799, -90.88699, 18316"
62370,7509,39.510835,-90.99193,"39.510835, -90.99193, 7509"
62373,7216,40.240004,-91.35197,"40.240004, -91.35197, 7216"
62374,5995,40.403553,-90.8834,"40.403553, -90.8834, 5995"
62375,10085,39.983573,-90.8842,"39.983573, -90.8842, 10085"
62376,28441,40.09625,-91.38474,"40.09625, -91.38474, 28441"
62378,18000,39.884796,-90.6289,"39.884796, -90.6289, 18000"
62379,40703,40.314446,-91.40638,"40.314446, -91.40638, 40703"
62380,7352,40.233504,-91.19727,"40.233504, -91.19727, 7352"
62401,518142,39.123807,-88.56,"39.123807, -88.56, 518142"
62410,19899,38.528202,-87.72913,"38.528202, -87.72913, 19899"
62411,89184,39.062913,-88.73912,"39.062913, -88.73912, 89184"
62413,9852,39.138761,-87.83769,"39.138761, -87.83769, 9852"
62414,32635,39.167788,-88.8255,"39.167788, -88.8255, 32635"
62417,55318,38.720425,-87.76815,"38.720425, -87.76815, 55318"
62418,37424,39.018987,-88.96134,"39.018987, -88.96134, 37424"
62419,7102,38.625864,-87.99407,"38.625864, -87.99407, 7102"
62420,94820,39.299447,-87.99863,"39.299447, -87.99863, 94820"
62421,17640,38.755492,-87.95334,"38.755492, -87.95334, 17640"
62422,19221,39.251624,-88.86505,"39.251624, -88.86505, 19221"
62423,18386,39.452478,-87.57092,"39.452478, -87.57092, 18386"
62424,47191,39.01077,-88.428,"39.01077, -88.428, 47191"
62425,12778,38.830182,-88.09218,"38.830182, -88.09218, 12778"
62426,16481,38.913064,-88.66404,"38.913064, -88.66404, 16481"
62427,35619,38.869453,-87.66502,"38.869453, -87.66502, 35619"
62428,59865,39.25287,-88.13528,"39.25287, -88.13528, 59865"
62431,20986,39.228594,-88.98873,"39.228594, -88.98873, 20986"
62432,11401,39.139262,-88.14862,"39.139262, -88.14862, 11401"
62433,21836,39.113033,-87.67563,"39.113033, -87.67563, 21836"
62434,7979,38.835884,-88.33505,"38.835884, -88.33505, 7979"
62436,12168,39.190088,-88.2601,"39.190088, -88.2601, 12168"
62438,7050,39.317235,-88.87876,"39.317235, -88.87876, 7050"
62439,153602,38.738226,-87.65984,"38.738226, -87.65984, 153602"
62440,31324,39.393267,-88.28118,"39.393267, -88.28118, 31324"
62441,156839,39.396463,-87.69589,"39.396463, -87.69589, 156839"
62442,45460,39.32463,-87.86922,"39.32463, -87.86922, 45460"
62443,28882,38.95232,-88.62883,"38.95232, -88.62883, 28882"
62444,6576,39.272317,-88.75932,"39.272317, -88.75932, 6576"
62445,19152,39.183055,-88.3404,"39.183055, -88.3404, 19152"
62446,12403,38.48679,-88.21636,"38.48679, -88.21636, 12403"
62447,66219,39.32205,-88.45037,"39.32205, -88.45037, 66219"
62448,129363,38.974018,-88.17881,"38.974018, -88.17881, 129363"
62449,66764,39.006483,-87.90005,"39.006483, -87.90005, 66764"
62450,236618,38.72456,-88.08658,"38.72456, -88.08658, 236618"
62451,43847,39.006924,-87.6117,"39.006924, -87.6117, 43847"
62452,7705,38.588301,-88.03692,"38.588301, -88.03692, 7705"
62454,239761,39.004728,-87.7495,"39.004728, -87.7495, 239761"
62458,40276,39.042992,-88.87463,"39.042992, -88.87463, 40276"
62460,23525,38.596277,-87.65542,"38.596277, -87.65542, 23525"
62461,21171,39.194021,-88.6656,"39.194021, -88.6656, 21171"
62462,25872,39.223922,-88.47715,"39.223922, -88.47715, 25872"
62463,24530,39.2807,-88.62403,"39.2807, -88.62403, 24530"
62465,19623,39.354837,-88.63491,"39.354837, -88.63491, 19623"
62466,20336,38.732726,-87.85152,"38.732726, -87.85152, 20336"
62467,116167,39.125573,-88.45609,"39.125573, -88.45609, 116167"
62468,48409,39.273828,-88.25646,"39.273828, -88.25646, 48409"
62469,8728,39.35239,-88.33275,"39.35239, -88.33275, 8728"
62471,169004,38.961799,-89.10978,"38.961799, -89.10978, 169004"
62473,26239,39.012089,-88.56383,"39.012089, -88.56383, 26239"
62474,15602,39.4505,-87.99681,"39.4505, -87.99681, 15602"
62475,7591,38.868463,-88.05466,"38.868463, -88.05466, 7591"
62476,20125,38.527107,-88.00583,"38.527107, -88.00583, 20125"
62477,19068,39.229885,-87.6664,"39.229885, -87.6664, 19068"
62478,9378,39.175832,-87.72312,"39.175832, -87.72312, 9378"
62479,18663,39.038732,-88.31569,"39.038732, -88.31569, 18663"
62480,12003,38.994595,-88.00464,"38.994595, -88.00464, 12003"
62481,8160,39.122158,-88.01982,"39.122158, -88.01982, 8160"
62501,71382,39.984292,-88.81584,"39.984292, -88.81584, 71382"
62510,36906,39.530502,-89.03829,"39.530502, -89.03829, 36906"
62512,11821,40.139482,-89.2073,"40.139482, -89.2073, 11821"
62513,39263,39.716269,-89.13269,"39.716269, -89.13269, 39263"
62515,24848,39.861289,-89.37836,"39.861289, -89.37836, 24848"
62518,9756,40.05232,-89.18832,"40.05232, -89.18832, 9756"
62520,40673,39.824457,-89.45643,"39.824457, -89.45643, 40673"
62521,945174,39.828586,-88.92907,"39.828586, -88.92907, 945174"
62522,276697,39.840482,-89.00569,"39.840482, -89.00569, 276697"
62523,7787,39.844086,-88.95327,"39.844086, -88.95327, 7787"
62526,648684,39.878041,-88.95637,"39.878041, -88.95637, 648684"
62530,41064,39.568077,-89.65467,"39.568077, -89.65467, 41064"
62531,45448,39.66363,-89.39224,"39.66363, -89.39224, 45448"
62533,24526,39.442669,-89.64068,"39.442669, -89.64068, 24526"
62534,25673,39.529092,-88.7821,"39.529092, -88.7821, 25673"
62535,174406,39.925806,-88.95928,"39.925806, -88.95928, 174406"
62536,33364,39.642083,-89.65936,"39.642083, -89.65936, 33364"
62538,7978,39.359529,-89.52648,"39.359529, -89.52648, 7978"
62539,33105,39.855984,-89.2487,"39.855984, -89.2487, 33105"
62543,11940,39.965691,-89.15936,"39.965691, -89.15936, 11940"
62544,43918,39.693983,-88.98068,"39.693983, -88.98068, 43918"
62545,31555,39.77386,-89.39012,"39.77386, -89.39012, 31555"
62546,36726,39.430427,-89.44719,"39.430427, -89.44719, 36726"
62547,19737,39.771541,-89.24331,"39.771541, -89.24331, 19737"
62548,57489,39.993254,-89.29707,"39.993254, -89.29707, 57489"
62549,188586,39.777116,-88.87171,"39.777116, -88.87171, 188586"
62550,70026,39.617542,-89.00559,"39.617542, -89.00559, 70026"
62551,17097,39.838505,-89.15191,"39.838505, -89.15191, 17097"
62553,9143,39.279357,-89.10462,"39.279357, -89.10462, 9143"
62554,44687,39.93706,-88.86332,"39.93706, -88.86332, 44687"
62555,11555,39.476356,-89.21607,"39.476356, -89.21607, 11555"
62556,7596,39.465887,-89.39095,"39.465887, -89.39095, 7596"
62557,137201,39.3928,-89.08194,"39.3928, -89.08194, 137201"
62558,94289,39.580159,-89.54402,"39.580159, -89.54402, 94289"
62560,36632,39.312686,-89.59541,"39.312686, -89.59541, 36632"
62561,126815,39.85973,-89.52972,"39.85973, -89.52972, 126815"
62563,220453,39.71984,-89.51229,"39.71984, -89.51229, 220453"
62565,160361,39.409126,-88.80153,"39.409126, -88.80153, 160361"
