avgIncome,LatM,LongM,LATB,LONGB,BankCount
1263116,41.946431,-87.74576,,,
642281,41.946431,-87.74576,,,
1339734,41.696433,-87.65993,,,
514859,41.881331,-87.75671,,,
933567,42.008956,-87.69634,,,
1016330,41.995331,-87.7601,,,
2034339,41.921126,-87.70085,,,
664365,41.761734,-87.57072,,,
756267,41.901485,-87.74055,,,
829867,41.7446,-87.71188,,,
471353,41.819833,-87.61269,,,
1760337,41.888627,-87.63538,,,
917828,41.696283,-87.69912,,,
713405,41.97508,-87.8163,,,
3651417,41.940832,-87.65852,,,
711930,41.991381,-87.70378,,,
1048416,41.990631,-87.6667,,,
602715,41.882082,-87.64461,,,
516498,41.96418,-87.81686,,,
922696,41.922681,-87.80805,,,
603042,42.005331,-87.73545,,,
736887,42.032379,-87.81563,,,
477621,41.675861,-87.73189,,,
914897,41.844382,-87.7599,,,
545973,41.719933,-87.70249,,,
332369,41.649717,-87.63292,,,
639291,41.114132,-87.86784,,,
35488,40.883641,-87.9667,,,
8744,40.968579,-87.61611,,,
43980,41.147958,-88.06412,,,
713757,41.170442,-87.86891,,,
199175,41.144256,-87.86239,,,
12065,41.04699,-88.18649,,,
20679,40.598963,-88.03308,,,
11162,40.987824,-88.23737,,,
28203,40.757447,-88.29306,,,
53120,41.005603,-87.90649,,,
36352,40.565374,-87.88177,,,
57451,40.937573,-87.94105,,,
16786,40.766096,-87.85474,,,
16616,40.873,-88.28676,,,
18423,40.823527,-87.9874,,,
13026,40.876303,-87.60159,,,
7547,40.966528,-88.34937,,,
28269,41.17569,-88.17268,,,
105584,40.463079,-88.3731,,,
39568,40.767194,-87.98929,,,
86520,41.244016,-87.64464,,,
57749,41.05113,-88.08957,,,
99288,40.465869,-87.66766,,,
9449,40.908942,-88.21304,,,
59538,40.526477,-88.0821,,,
9257,40.375602,-88.11524,,,
279156,41.250408,-87.85125,,,
21119,40.912916,-87.75589,,,
13480,40.562833,-88.25053,,,
48534,40.624025,-87.69618,,,
118268,41.147918,-87.63579,,,
42063,40.706634,-87.99624,,,
117610,40.448736,-88.11405,,,
12397,40.448736,-88.11405,,,
22648,40.779834,-88.18012,,,
15764,40.439688,-87.89016,,,
20470,41.105629,-88.23794,,,
9917,40.625486,-88.18667,,,
33953,40.372447,-87.6603,,,
116523,41.045785,-87.68963,,,
28170,40.762507,-87.57423,,,
8660,40.6756,-88.10761,,,
139300,40.784447,-87.74051,,,
9761,40.543697,-87.66475,,,
41339,42.472458,-90.12098,,,
36323,41.865034,-89.21536,,,
12584,42.199457,-89.59662,,,
792342,42.257229,-88.84755,,,
226502,42.131245,-89.26637,,,
116336,42.376423,-88.9325,,,
41824,42.401104,-88.74726,,,
27213,41.97068,-89.87508,,,
24711,41.982993,-89.2128,,,
151014,42.222221,-88.9543,,,
24340,42.403305,-89.55466,,,
88665,42.440374,-89.40925,,,
62678,42.101928,-89.09369,,,
505295,41.843702,-89.47636,,,
64780,42.436585,-89.30394,,,
124573,42.483971,-90.58945,,,
42432,42.298773,-90.17778,,,
46539,42.119619,-89.58242,,,
34329,41.84036,-89.31176,,,
608170,42.300918,-89.63208,,,
199203,42.400744,-90.39738,,,
30356,42.255617,-88.74344,,,
17846,42.213851,-89.47449,,,
27581,42.270426,-90.31077,,,
13341,41.69339,-89.56986,,,
5067,42.320303,-89.91237,,,
77796,42.111421,-89.82436,,,
39775,42.139244,-89.3968,,,
101030,42.381064,-89.83062,,,
12567,42.054546,-89.02456,,,
7778,42.4447,-89.72708,,,
35207,41.965904,-89.75896,,,
29296,42.110548,-89.00751,,,
68729,42.1009,-89.98255,,,
75824,42.046139,-89.44025,,,
31155,42.475891,-89.63404,,,
176133,42.00663,-89.33932,,,
42469,42.250987,-89.83571,,,
99328,42.307665,-89.34453,,,
81102,41.989386,-89.59084,,,
250798,42.364394,-88.84665,,,
16066,42.298218,-89.47652,,,
299694,41.935139,-89.06891,,,
27399,42.407384,-89.46228,,,
266687,41.759473,-89.69452,,,
319364,42.447856,-89.08485,,,
625848,42.419097,-89.00407,,,
78281,42.099635,-90.12858,,,
23383,42.473737,-90.25362,,,
30125,42.15834,-89.73555,,,
234856,42.484835,-89.02756,,,
480452,41.813776,-89.70537,,,
91536,42.112207,-89.18633,,,
78248,42.350108,-90.02362,,,
32010,42.491388,-89.98979,,,
170927,42.271385,-89.25099,,,
17933,42.475078,-89.81607,,,
276214,42.292221,-89.12574,,,
260434,42.25517,-89.1297,,,
453583,42.303365,-89.08246,,,
182884,42.25537,-89.07602,,,
912639,42.280019,-89.03347,,,
582394,42.254087,-89.01776,,,
509707,42.213439,-89.05595,,,
526076,42.326227,-89.02573,,,
558554,42.306666,-89.00839,,,
464865,42.352539,-89.04186,,,
738567,41.4903,-90.56956,,,
30147,41.766003,-90.22322,,,
126928,41.202461,-90.73137,,,
39374,41.440852,-90.71957,,,
30629,41.412944,-89.92236,,,
38154,41.409646,-90.01821,,,
67996,41.286797,-90.17486,,,
15440,41.497667,-90.39047,,,
210980,41.439784,-90.428,,,
159343,41.483484,-90.34046,,,
38997,41.697188,-90.30177,,,
11408,41.610151,-89.66298,,,
461054,41.518733,-90.41788,,,
70146,41.657803,-90.08613,,,
10017,41.738551,-90.06922,,,
142992,41.863049,-90.14524,,,
397060,41.464473,-90.15854,,,
54839,41.554666,-90.40987,,,
27551,41.590161,-90.20392,,,
36707,41.369036,-90.9284,,,
18488,41.228561,-90.87565,,,
17860,41.719782,-89.92116,,,
20374,41.28595,-90.36117,,,
253319,41.426583,-90.57639,,,
1164101,41.490333,-90.50006,,,
177758,41.819003,-89.96623,,,
28241,41.223984,-91.0123,,,
90514,41.357236,-90.38482,,,
8382,41.372408,-90.27031,,,
135721,41.599642,-90.31978,,,
73837,41.612038,-89.93036,,,
31188,41.31653,-90.70671,,,
76728,41.303101,-90.50615,,,
161355,41.501234,-90.41404,,,
32108,41.605825,-89.77628,,,
79995,41.406276,-90.735,,,
40064,41.978758,-90.09248,,,
238802,41.347117,-89.08974,,,
82973,41.707588,-89.34371,,,
6460,41.042878,-88.86268,,,
12176,41.435197,-89.23432,,,
6552,41.064946,-88.66836,,,
17005,41.310471,-89.67662,,,
15370,41.710715,-89.07807,,,
29346,41.011259,-88.74854,,,
16674,41.350864,-89.17366,,,
6129,40.963663,-88.97932,,,
26014,41.234167,-88.82807,,,
59324,41.264159,-89.23655,,,
45960,41.252101,-89.32451,,,
30067,41.380259,-89.21239,,,
34544,41.53364,-89.27691,,,
9342,40.990965,-88.88278,,,
16728,41.144329,-89.08815,,,
15032,41.168946,-89.2205,,,
12060,41.111077,-89.21207,,,
9545,41.427282,-89.36622,,,
217681,41.336202,-88.69727,,,
192116,41.543149,-89.10696,,,
6224,41.394429,-89.84111,,,
20661,41.280262,-89.79442,,,
108318,41.292401,-89.05943,,,
27141,41.543342,-89.44078,,,
595102,41.35263,-88.84734,,,
28643,41.690735,-88.98815,,,
299141,41.330789,-89.1299,,,
271997,41.372528,-89.44315,,,
8822,40.986256,-89.04364,,,
83869,41.320345,-88.61017,,,
28273,41.400837,-89.74444,,,
129795,41.332908,-89.20847,,,
376952,41.129482,-88.83666,,,
19861,41.638122,-89.26889,,,
28708,41.279825,-89.50492,,,
36501,40.992084,-89.15231,,,
37482,41.21076,-89.03886,,,
65344,41.37061,-89.0149,,,
27042,41.037822,-89.25682,,,
48525,41.546706,-89.60081,,,
29526,41.057649,-89.04788,,,
12543,41.722744,-89.15601,,,
27019,41.369056,-89.60321,,,
635392,40.948073,-90.36871,,,
65729,40.802633,-90.39766,,,
8352,40.401282,-90.50153,,,
33068,41.067549,-90.57994,,,
28526,41.189123,-90.36813,,,
19975,41.117342,-90.16063,,,
39492,40.661165,-90.43908,,,
6220,40.781504,-90.52901,,,
15087,40.854865,-90.85925,,,
25808,40.555678,-90.87087,,,
29897,41.174037,-89.65849,,,
61374,40.550883,-90.51766,,,
15445,40.889288,-90.50529,,,
9837,40.778519,-91.05902,,,
48377,40.499297,-90.17764,,,
35603,40.952695,-90.12141,,,
20749,40.94399,-90.31205,,,
6370,40.617275,-90.29556,,,
15640,40.642927,-90.17174,,,
66110,41.172197,-90.03901,,,
20913,40.859964,-90.22212,,,
18527,40.854247,-90.96542,,,
18234,40.579737,-90.64691,,,
14162,40.324365,-90.60351,,,
17960,40.337555,-90.30458,,,
10816,41.092081,-90.92743,,,
231269,41.247536,-89.92848,,,
19817,40.867285,-90.75759,,,
87211,40.910079,-90.27171,,,
10241,41.098764,-89.97361,,,
33399,40.567399,-90.97066,,,
8522,40.953365,-89.94259,,,
5686,40.249363,-90.66845,,,
12658,41.010666,-90.75393,,,
11410,40.685436,-91.05207,,,
342478,40.456986,-90.6681,,,
16289,40.776079,-90.1938,,,
8866,40.503305,-90.41808,,,
5939,40.734056,-90.82654,,,
214198,40.918849,-90.64466,,,
26926,41.200936,-90.45631,,,
7163,41.100353,-90.46726,,,
25043,41.069414,-90.24177,,,
42717,40.957929,-90.93608,,,
9853,40.614899,-90.47345,,,
17044,41.105401,-90.38717,,,
36674,40.70595,-90.65724,,,
5206,40.740729,-90.37946,,,
5245,40.581413,-90.7612,,,
11400,41.095037,-90.80998,,,
11777,40.500643,-90.31576,,,
7556,40.777241,-90.76454,,,
25180,40.727428,-90.91347,,,
13993,40.368358,-90.42469,,,
44962,41.09638,-89.86649,,,
15916,40.292388,-90.42833,,,
13203,41.025484,-90.08422,,,
34106,41.195087,-90.57923,,,
26918,41.030951,-90.29705,,,
21065,40.929497,-90.01888,,,
25512,41.183299,-90.27637,,,
50240,41.068691,-89.76033,,,
33404,40.234249,-90.32941,,,
16231,40.850381,-89.11878,,,
126266,40.816162,-89.84131,,,
308453,40.552853,-90.02794,,,
283236,40.914377,-89.50654,,,
468175,40.849036,-89.65554,,,
38015,40.936244,-89.62,,,
114160,40.776845,-89.7401,,,
71686,40.780415,-89.95565,,,
162220,40.718228,-89.27153,,,
67634,40.68847,-90.02166,,,
9075,40.35756,-89.82389,,,
56099,40.577778,-89.8297,,,
47797,40.40943,-89.65687,,,
69142,40.590353,-89.54053,,,
85232,40.690205,-89.78042,,,
63684,41.113829,-89.38486,,,
66533,41.030697,-89.38586,,,
76346,40.39309,-90.13748,,,
14061,40.688615,-90.24422,,,
15750,40.873236,-89.37082,,,
98453,40.442037,-89.78797,,,
118520,40.619174,-89.72628,,,
410177,40.784412,-89.40841,,,
654244,40.613788,-89.46031,,,
894524,40.567088,-89.63382,,,
96381,40.935608,-89.76802,,,
15604,41.198061,-89.43131,,,
81575,40.795911,-89.19419,,,
38134,41.036199,-89.48336,,,
12654,40.340202,-89.90929,,,
161775,40.513656,-89.47408,,,
35059,40.691022,-89.89138,,,
39569,40.920631,-89.29547,,,
669676,40.701037,-89.44294,,,
22418,40.796752,-90.02866,,,
55959,40.677987,-89.60864,,,
216633,40.712887,-89.57904,,,
548492,40.709237,-89.63633,,,
131474,40.678037,-89.62737,,,
92396,40.699137,-89.60972,,,
270037,40.642049,-89.67147,,,
88120,40.643846,-89.59908,,,
645726,40.683387,-89.54493,,,
996234,40.755343,-89.59799,,,
984143,40.764368,-89.6448,,,
194146,40.743266,-89.576628,,,
774953,40.477286,-88.99592,,,
1414466,40.459584,-88.96939,,,
489959,40.459584,-88.96939,,,
6042,40.553838,-88.5101,,,
13245,40.341123,-89.32028,,,
13263,40.434885,-88.62237,,,
60155,40.256893,-89.25013,,,
11144,40.336763,-88.52604,,,
48537,40.600045,-89.13627,,,
61965,40.740106,-88.70948,,,
235897,40.145501,-88.96776,,,
36188,40.56944,-88.62727,,,
50114,40.619306,-89.22353,,,
9613,40.537652,-88.73274,,,
7365,40.607615,-88.49,,,
61857,40.528515,-89.19057,,,
30714,40.615875,-89.32778,,,
67293,40.369256,-89.54251,,,
9356,40.193547,-88.79575,,,
60696,40.395487,-88.8498,,,
15606,40.450325,-88.72052,,,
129611,40.731662,-89.03978,,,
129279,40.741158,-88.51546,,,
40453,40.882858,-88.85739,,,
42514,40.756972,-88.40479,,,
37852,40.628105,-89.28004,,,
7294,40.877451,-88.7778,,,
55347,40.740729,-88.88791,,,
121221,40.32122,-88.97442,,,
37532,40.422027,-89.42614,,,
117644,40.627948,-88.97711,,,
13434,40.091729,-89.10358,,,
118123,40.345004,-88.75786,,,
87590,40.63872,-88.7923,,,
32795,40.321811,-89.15864,,,
122916,40.533634,-89.34345,,,
56428,40.027071,-88.96715,,,
47091,40.431577,-89.32013,,,
57006,40.893593,-89.03266,,,
1027827,40.515485,-88.98629,,,
297025,40.884053,-88.63376,,,
13287,40.885397,-88.39957,,,
25676,40.430727,-88.52548,,,
21521,40.738973,-89.13579,,,
11354,40.399689,-89.06088,,,
9139,40.584937,-88.38028,,,
26772,40.426186,-89.2107,,,
6808,40.653799,-88.39026,,,
47781,40.574936,-88.88696,,,
24013,40.240627,-88.96635,,,
13923,40.242378,-89.1087,,,
410169,40.109647,-88.21246,,,
440000,40.121648,-88.17649,,,
10627,39.909736,-87.93384,,,
13974,40.293159,-87.61401,,,
8189,40.27363,-87.88919,,,
38520,39.918042,-88.56139,,,
29319,40.231345,-87.58163,,,
13170,39.91613,-88.00203,,,
60164,40.059068,-87.70376,,,
35420,39.889596,-88.72633,,,
400335,40.114931,-88.24322,,,
813137,40.108631,-88.2733,,,
934667,40.126854,-88.29315,,,
14367,40.020978,-88.72247,,,
581430,40.133786,-87.62898,,,
32884,40.096186,-87.64569,,,
185945,40.175463,-87.6124,,,
13578,40.139336,-88.62966,,,
24953,40.310244,-88.30526,,,
32869,40.039632,-87.83052,,,
69122,40.251945,-88.65279,,,
55972,40.313921,-88.3742,,,
26112,40.126299,-87.86871,,,
10519,40.376141,-88.4135,,,
84777,39.97412,-87.63138,,,
32466,40.310063,-88.01922,,,
50999,40.028716,-87.9576,,,
10656,39.92804,-87.73629,,,
11344,39.950391,-88.43939,,,
5057,39.901988,-88.07537,,,
422609,40.205916,-88.40295,,,
39060,40.213607,-88.5296,,,
243224,40.0334,-88.57375,,,
71985,40.121098,-87.74657,,,
32275,40.149486,-87.96347,,,
12400,40.296282,-87.95553,,,
22499,39.907919,-88.27977,,,
53670,39.989282,-88.15174,,,
34307,40.306774,-87.80716,,,
244067,40.307065,-88.15575,,,
22703,39.90241,-87.62722,,,
19519,39.945328,-88.36389,,,
173068,40.124202,-88.03401,,,
199938,40.061694,-88.25023,,,
24974,40.107548,-88.42487,,,
22804,39.907331,-87.82587,,,
44936,40.004053,-88.07693,,,
35289,40.243692,-88.17296,,,
105397,39.981936,-88.2532,,,
17988,40.119483,-88.75367,,,
83489,40.040115,-87.63685,,,
47511,40.10311,-88.49744,,,
88061,39.676634,-88.30284,,,
94476,39.704391,-88.45985,,,
28148,39.529566,-88.03349,,,
35310,39.809929,-88.45309,,,
41553,39.639487,-88.74383,,,
10864,39.706131,-87.91691,,,
21257,39.783794,-88.13861,,,
389816,39.496547,-88.17348,,,
51067,39.786334,-87.66325,,,
27588,39.719012,-88.82227,,,
15135,39.45274,-88.5144,,,
17254,39.806718,-88.6087,,,
10153,39.685822,-88.11971,,,
22599,39.59477,-88.34792,,,
10507,39.797661,-87.87017,,,
21680,39.556054,-87.92289,,,
40145,39.724744,-88.62995,,,
478664,39.474889,-88.37421,,,
4356,39.805101,-87.81014,,,
26999,39.802798,-87.99744,,,
35674,39.655063,-88.01806,,,
253487,39.608494,-87.69958,,,
212921,39.582494,-88.6021,,,
151294,39.793493,-88.29184,,,
57890,39.858506,-88.15018,,,
36593,39.434148,-88.60033,,,
51966,38.884434,-89.74886,,,
674426,38.906065,-90.15909,,,
12693,39.079147,-90.67372,,,
32279,39.092526,-89.8029,,,
272357,38.912297,-90.043,,,
4275,39.11204,-89.2134,,,
168379,39.038752,-90.13819,,,
11240,38.968323,-90.58121,,,
84080,39.039382,-89.94935,,,
11858,39.212833,-89.55969,,,
80036,39.301561,-90.41674,,,
21078,39.081889,-89.37787,,,
48967,38.905998,-90.08306,,,
9728,39.017877,-89.46415,,,
32039,38.976011,-89.97461,,,
29910,38.997296,-90.3405,,,
189279,38.868136,-90.08023,,,
1088387,38.819297,-89.9551,,,
9140,39.241734,-90.54614,,,
24106,38.958848,-90.35383,,,
19815,39.103735,-90.54252,,,
14980,39.114972,-89.28092,,,
92261,39.127717,-89.8288,,,
453591,38.75592,-89.97442,,,
454004,38.947841,-90.2216,,,
17332,38.91384,-90.57421,,,
53294,38.985138,-90.44563,,,
811965,38.720938,-90.11431,,,
41412,39.362285,-90.22147,,,
9166,39.236358,-90.71359,,,
33812,39.128014,-90.6159,,,
25236,38.833898,-90.09533,,,
154673,39.146809,-89.48442,,,
6964,39.430595,-90.54502,,,
16676,39.205747,-89.40909,,,
270201,39.114762,-90.32442,,,
12539,39.322422,-90.64246,,,
14359,39.192501,-90.34541,,,
189393,39.179875,-89.65721,,,
52064,38.6807,-90.15411,,,
47493,38.78956,-89.77538,,,
285745,38.726548,-89.9572,,,
25471,39.188838,-90.14654,,,
72146,38.91973,-90.01241,,,
68308,39.077557,-89.73423,,,
25753,38.964162,-89.68226,,,
67044,39.299771,-89.2864,,,
7258,39.115848,-90.13336,,,
43512,39.136284,-89.10348,,,
6907,39.261499,-90.23039,,,
47563,39.481469,-90.33999,,,
6165,39.354674,-89.19993,,,
30642,38.8494,-90.08536,,,
24912,38.996375,-89.57044,,,
27425,38.828347,-90.05894,,,
157856,39.011612,-89.78855,,,
11347,38.67065,-90.17052,,,
8363,39.053344,-89.59324,,,
45658,39.433041,-90.40655,,,
19956,39.249272,-89.35236,,,
214038,38.860447,-90.09418,,,
77179,38.932347,-89.84608,,,
52004,38.62855,-90.14609,,,
95836,38.598175,-90.07575,,,
56460,38.631383,-90.10008,,,
92711,38.6151,-90.12675,,,
174879,38.564451,-90.1628,,,
74905,38.59035,-90.13276,,,
450924,38.596199,-90.00227,,,
30837,38.377193,-89.55998,,,
48622,38.517125,-89.60258,,,
74163,38.607817,-89.60516,,,
16552,38.178395,-89.84183,,,
42096,38.535097,-89.46426,,,
444773,38.50046,-89.97654,,,
750136,38.532311,-89.93996,,,
530828,38.55615,-90.05078,,,
88436,38.544298,-89.85054,,,
759010,38.53895,-90.00104,,,
172802,38.620018,-89.5305,,,
170574,38.623384,-89.36368,,,
155834,38.636749,-90.01763,,,
138652,37.921816,-89.82842,,,
776298,38.679282,-89.99407,,,
464181,38.442906,-90.20775,,,
51879,38.188624,-89.59789,,,
12653,38.034281,-89.54537,,,
94245,38.526792,-90.19253,,,
32896,38.535325,-90.21617,,,
23625,38.011729,-89.89007,,,
33376,38.092615,-89.93485,,,
175284,38.425949,-89.90389,,,
30482,38.200113,-90.2272,,,
48087,38.554515,-89.5631,,,
182303,38.889355,-89.40987,,,
487281,38.752017,-89.67478,,,
11262,38.540238,-89.26294,,,
11836,38.761214,-89.29128,,,
138844,38.601648,-89.81317,,,
21286,38.303147,-89.79161,,,
66840,38.260108,-89.73627,,,
243858,38.481674,-89.79432,,,
233525,38.463718,-90.09831,,,
33049,38.931719,-89.27132,,,
141852,38.346578,-89.38453,,,
83787,38.318253,-89.88852,,,
107130,38.520285,-89.6807,,,
16935,38.271313,-89.51773,,,
1034111,38.589849,-89.91207,,,
57350,38.439574,-89.5286,,,
26873,38.006386,-89.61645,,,
125016,38.078231,-89.38796,,,
77881,38.812744,-89.54888,,,
27904,38.095119,-90.09885,,,
180334,38.214515,-89.98785,,,
8923,37.845454,-89.66878,,,
76018,38.706847,-89.77739,,,
11592,38.887748,-89.32248,,,
150989,38.399148,-89.99604,,,
117324,38.122112,-89.71168,,,
66658,38.002188,-89.66723,,,
135933,38.611798,-89.67691,,,
404544,38.725498,-89.88891,,,
36813,38.299904,-90.30833,,,
8099,38.049616,-89.80775,,,
518718,38.325969,-90.14606,,,
618712,39.929597,-91.37415,,,
556426,39.96008,-91.302633,,,
16709,40.223837,-90.93288,,,
39235,39.704649,-91.0368,,,
8101,40.319528,-91.20483,,,
9761,39.756139,-90.89509,,,
11770,40.232385,-91.05746,,,
46630,40.020397,-91.07407,,,
88385,40.414128,-91.11577,,,
5404,39.817702,-90.66923,,,
22477,39.988988,-90.94976,,,
7070,40.034398,-91.16278,,,
48205,40.421857,-90.80333,,,
34879,40.630407,-91.15278,,,
35146,39.98152,-91.25754,,,
17503,40.112726,-91.02632,,,
31291,39.71345,-90.72045,,,
75045,40.402015,-91.33182,,,
14497,39.709855,-91.22914,,,
6819,39.700245,-91.14564,,,
4229,40.151799,-90.95426,,,
48664,39.876235,-91.1106,,,
12541,40.160393,-91.20372,,,
39227,40.094396,-91.26558,,,
88144,39.983824,-90.74134,,,
32404,40.531825,-91.36598,,,
11914,39.440654,-90.77809,,,
10477,39.599949,-91.09115,,,
3712,39.696523,-90.84253,,,
13084,40.587769,-91.26301,,,
35186,39.813094,-91.25561,,,
7547,39.469982,-90.63108,,,
117613,39.606349,-90.78642,,,
10926,39.795818,-91.16751,,,
26229,39.450931,-90.87779,,,
18316,40.304799,-90.88699,,,
7509,39.510835,-90.99193,,,
7216,40.240004,-91.35197,,,
5995,40.403553,-90.8834,,,
10085,39.983573,-90.8842,,,
28441,40.09625,-91.38474,,,
18000,39.884796,-90.6289,,,
40703,40.314446,-91.40638,,,
7352,40.233504,-91.19727,,,
518142,39.123807,-88.56,,,
19899,38.528202,-87.72913,,,
89184,39.062913,-88.73912,,,
9852,39.138761,-87.83769,,,
32635,39.167788,-88.8255,,,
55318,38.720425,-87.76815,,,
37424,39.018987,-88.96134,,,
7102,38.625864,-87.99407,,,
94820,39.299447,-87.99863,,,
17640,38.755492,-87.95334,,,
19221,39.251624,-88.86505,,,
18386,39.452478,-87.57092,,,
47191,39.01077,-88.428,,,
12778,38.830182,-88.09218,,,
16481,38.913064,-88.66404,,,
35619,38.869453,-87.66502,,,
59865,39.25287,-88.13528,,,
20986,39.228594,-88.98873,,,
11401,39.139262,-88.14862,,,
21836,39.113033,-87.67563,,,
7979,38.835884,-88.33505,,,
12168,39.190088,-88.2601,,,
7050,39.317235,-88.87876,,,
153602,38.738226,-87.65984,,,
31324,39.393267,-88.28118,,,
156839,39.396463,-87.69589,,,
45460,39.32463,-87.86922,,,
28882,38.95232,-88.62883,,,
6576,39.272317,-88.75932,,,
19152,39.183055,-88.3404,,,
12403,38.48679,-88.21636,,,
66219,39.32205,-88.45037,,,
129363,38.974018,-88.17881,,,
66764,39.006483,-87.90005,,,
236618,38.72456,-88.08658,,,
43847,39.006924,-87.6117,,,
7705,38.588301,-88.03692,,,
239761,39.004728,-87.7495,,,
40276,39.042992,-88.87463,,,
23525,38.596277,-87.65542,,,
21171,39.194021,-88.6656,,,
25872,39.223922,-88.47715,,,
24530,39.2807,-88.62403,,,
19623,39.354837,-88.63491,,,
20336,38.732726,-87.85152,,,
116167,39.125573,-88.45609,,,
48409,39.273828,-88.25646,,,
8728,39.35239,-88.33275,,,
169004,38.961799,-89.10978,,,
26239,39.012089,-88.56383,,,
15602,39.4505,-87.99681,,,
7591,38.868463,-88.05466,,,
20125,38.527107,-88.00583,,,
19068,39.229885,-87.6664,,,
9378,39.175832,-87.72312,,,
18663,39.038732,-88.31569,,,
12003,38.994595,-88.00464,,,
8160,39.122158,-88.01982,,,
71382,39.984292,-88.81584,,,
36906,39.530502,-89.03829,,,
11821,40.139482,-89.2073,,,
39263,39.716269,-89.13269,,,
24848,39.861289,-89.37836,,,
9756,40.05232,-89.18832,,,
40673,39.824457,-89.45643,,,
945174,39.828586,-88.92907,,,
276697,39.840482,-89.00569,,,
7787,39.844086,-88.95327,,,
648684,39.878041,-88.95637,,,
41064,39.568077,-89.65467,,,
45448,39.66363,-89.39224,,,
24526,39.442669,-89.64068,,,
25673,39.529092,-88.7821,,,
174406,39.925806,-88.95928,,,
33364,39.642083,-89.65936,,,
7978,39.359529,-89.52648,,,
33105,39.855984,-89.2487,,,
11940,39.965691,-89.15936,,,
43918,39.693983,-88.98068,,,
31555,39.77386,-89.39012,,,
36726,39.430427,-89.44719,,,
19737,39.771541,-89.24331,,,
57489,39.993254,-89.29707,,,
188586,39.777116,-88.87171,,,
70026,39.617542,-89.00559,,,
17097,39.838505,-89.15191,,,
9143,39.279357,-89.10462,,,
44687,39.93706,-88.86332,,,
11555,39.476356,-89.21607,,,
7596,39.465887,-89.39095,,,
